Label,cleaned_review_text,count_positive_words,count_negative_words,contain_no,contain_not,contain_exclamation,log_review_length,emotion_label,sentiment_score
1,small utilize wonderful nokia menu system,1,0,0,0,0,3.713572066704308,1,0.375
1,super low price light weight,1,0,0,0,0,3.332204510175204,1,0.24444444444444446
1,multiple function that take up less desktop space,0,0,0,0,0,3.8918202981106265,2,-0.08333333333333333
1,small size alarm clock caller i d on outside easy to navigate menus wireless web,1,1,0,0,0,4.382026634673881,1,0.061111111111111116
0,  x be rear loading so must be accessable,0,0,0,0,0,3.713572066704308,0,0.0
0,not a pocket camera lbs oz and expensive,0,1,0,1,0,3.6888794541139363,2,-0.5
0,heavy use of view screen will eat up battery,0,0,0,0,0,3.784189633918261,0,-0.2
0,slow to start up,0,1,0,0,0,2.772588722239781,1,-0.30000000000000004
0,poor product design,0,1,0,0,0,2.9444389791664403,2,-0.4
0,fragile hard to hear,0,2,0,0,0,2.995732273553991,0,-0.14583333333333334
0,ink cartidge be expensive,0,1,0,0,0,3.2188758248682006,2,-0.5
0,up to minute when roam !,0,0,0,0,1,3.1780538303479458,2,0.0
0,terrible print fax quality color copying be awful,0,2,0,0,0,3.8918202981106265,0,-1.0
0,need a well instruction manual but remedy this with online support,3,0,0,0,0,4.189654742026425,1,0.0
0,not always recognize voice command,0,0,0,1,0,3.5263605246161616,2,0.0
0,low storage capacity,0,0,0,0,0,2.995732273553991,2,0.0
0,battery life too many sub menu,0,0,0,0,0,3.4011973816621555,0,0.5
0,sometimes phone freeze up have problem hear through the phone when talk to someone,0,2,0,0,0,4.406719247264253,0,0.0
1,fantastic camera for the price,1,0,0,0,0,3.4011973816621555,2,0.4
0,really buggy !,0,1,0,0,1,2.6390573296152584,2,0.25
0,it may not impress the gadget folk,1,0,0,1,0,3.5263605246161616,1,0.0
1,inexpensive compact,2,0,0,0,0,2.9444389791664403,1,0.0
0,battery sit very loose low frill,0,1,0,0,0,3.4657359027997265,0,-0.05
1,do everything after a while you will not know how you get along without it,0,0,0,1,0,4.30406509320417,2,0.0
1,fit head well flip phone,1,0,0,0,0,3.1780538303479458,2,0.4
0,reception inside some building be difficult,0,1,0,0,0,3.7612001156935624,2,-0.5
1,ease of use for all age suitable for home or office,2,0,0,0,0,3.9318256327243257,1,0.55
1,inexpensive easy to use use aa,2,0,0,0,0,3.4011973816621555,1,0.43333333333333335
1,great reception stylish clarity of screen and picture,3,0,0,0,0,3.970291913552122,2,0.65
0,take aa battery be large and weigh more then the average digital camera,0,0,0,0,0,4.2626798770413155,2,0.14107142857142857
0,  m effective pixel high price miss some useful feature,2,1,0,0,0,4.007333185232471,1,0.35333333333333333
1,good for price and the size and weight to carry around with you,1,0,0,0,0,4.143134726391533,1,0.7
0,still a little pricey can get lose quite easily,0,2,0,0,0,3.8501476017100584,0,0.12291666666666667
0,hard to find accessory locally,0,1,0,0,0,3.4011973816621555,2,-0.14583333333333334
0,leather case come off hard to learn feature must remove case to charge,0,1,0,0,0,4.248495242049359,0,-0.2916666666666667
1,small light lot of feature,0,0,0,0,0,3.258096538021482,2,0.07500000000000001
0,wrong software,0,1,0,0,0,2.6390573296152584,0,-0.5
0,serial connection for transfer picture sometimes picture be funky,0,1,0,0,0,4.174387269895637,1,0.0
1,for a cheap printer it will do an o k job but that be all,0,1,0,0,0,4.04305126783455,2,0.4
1,accessory,0,0,0,0,0,2.1972245773362196,2,0.0
1,quiet good text print performance,2,0,0,0,0,3.4965075614664802,1,0.35
0,include software be buggy,0,1,0,0,0,3.2188758248682006,1,0.0
0,tendancy to be drop,0,0,0,0,0,2.9444389791664403,2,0.0
0,flash,0,0,0,0,0,1.6094379124341003,2,0.0
1,high quality driver easily load toner saver feature,1,0,0,0,0,3.9318256327243257,1,0.2966666666666667
1,great quality battery extra s,1,0,0,0,0,3.367295829986474,0,0.4
1,ease of connection menu option make it easy to delete unwanted picture quickly not complex,2,2,0,1,0,4.499809670330265,1,0.2916666666666667
1,quality speed price cost,0,0,0,0,0,3.1780538303479458,2,0.0
1,quality size weight,0,0,0,0,0,2.9444389791664403,1,0.0
1,live phone support fax response web one year part and labor warranty amp amp,1,0,0,0,0,4.330733340286331,1,0.13636363636363635
0,consume allot of ink not good for office use,1,0,0,1,0,3.784189633918261,1,-0.35
1,trimode still competitive with its ahead of its time battery life size weight,1,0,0,0,0,4.343805421853684,1,0.0
1,very reliable cheap price big cartridge mean long life,1,1,0,0,0,3.9889840465642745,1,0.04750000000000002
0,no optical zoom small lcd,0,0,1,0,0,3.2188758248682006,0,-0.25
1,great color and picture quality extensive feature sprint quality service camera internet etc ! love it !,2,0,0,0,1,4.6443908991413725,1,0.47500000000000003
1,display battery life menu,0,0,0,0,0,3.2188758248682006,0,0.0
0,ink jet cartridge be expensive,0,1,0,0,0,3.4011973816621555,0,-0.5
0,placement of a couple knob could be well,1,0,0,0,0,3.6888794541139363,2,0.0
0,could use a vibrate ring option,0,1,0,0,0,3.4339872044851463,1,0.0
0,ac adapter not include,0,0,0,1,0,3.091042453358316,1,0.0
0,small basket no parent tray,0,0,1,0,0,3.295836866004329,0,-0.25
0,extremely poor battery life hour top,1,1,0,0,0,3.58351893845611,1,0.04999999999999999
1,cheap price than some,0,1,0,0,0,3.044522437723423,0,0.4
1,high quality material durable easy to push roomy baby be completely enclose in rear seat,3,0,0,0,0,4.477336814478207,1,0.23111111111111113
0,expensive cartridge low quality slow,0,2,0,0,0,3.58351893845611,0,-0.26666666666666666
1,whole package,0,0,0,0,0,2.5649493574615367,2,0.2
1,easy instant gratification nice picture,3,0,0,0,0,3.6635616461296463,2,0.3444444444444444
1,seat can face each other both seat recline,0,0,0,0,0,3.7376696182833684,1,-0.125
1,look neat polyphonic ring tone,1,0,0,0,0,3.4011973816621555,2,0.0
1,ease of use feature print manual,1,0,0,0,0,3.4657359027997265,1,0.0
0,low talk time poor battery life poor voice quality,0,2,0,0,0,3.912023005428146,2,-0.26666666666666666
1,charge quickly small and easy to use,1,0,0,0,0,3.58351893845611,0,0.09166666666666667
0,minor,0,0,0,0,0,1.6094379124341003,2,-0.05
0,auto focus offputte in low light email functionality do not appear to work,1,0,0,1,0,4.30406509320417,1,0.2
1,superb quality picture lot of cool feature lcd screen,2,0,0,0,0,3.970291913552122,1,0.675
1,very portable stylish too !,2,0,0,0,1,3.295836866004329,1,0.4125
1,wap web browse capability,1,0,0,0,0,3.2188758248682006,2,0.0
1,avi,0,0,0,0,0,1.0986122886681098,2,0.0
1,lightweight portable clear sound,2,0,0,0,0,3.4657359027997265,1,0.25
0,full size camera be a bit bulkier than today s typical digital,0,1,0,0,0,4.127134385045092,1,0.06111111111111111
0,battery life quality suck no game,0,1,1,0,0,3.4965075614664802,0,0.2
1,light comfortable easy to drive,2,0,0,0,0,3.4339872044851463,2,0.41111111111111115
0,size drop call volume menu and phonebook,0,0,0,0,0,3.6888794541139363,2,0.0
0,you can not use it to go shop at the mall,0,0,0,1,0,3.713572066704308,2,0.0
1,excellent optic ac adapter include easy to use,2,0,0,0,0,3.828641396489095,1,0.7166666666666667
0,flash make all image white very poor quality image long or incomplete upload,0,2,0,0,0,4.330733340286331,1,-0.19000000000000003
0,the first one last week before the jack go out,0,0,0,0,0,3.828641396489095,2,0.125
0,lcd zoom quality poor proprietary memory,0,2,0,0,0,3.6888794541139363,2,-0.4
0,none know,0,0,0,0,0,2.1972245773362196,2,0.0
0,ink nozzle have to be clean regularly,1,0,0,0,0,3.6109179126442243,1,0.18333333333333335
0,somewhat bulky in size,0,1,0,0,0,3.091042453358316,2,0.0
1,light easy to use and excellent technical help,2,0,0,0,0,3.828641396489095,1,0.45833333333333337
1,great feature good price x zoom more than any camera even after three year,2,0,0,0,0,4.30406509320417,1,0.6666666666666666
0,only one tray,0,0,0,0,0,2.5649493574615367,2,0.0
0,auto focus low light picture underexpose laggy poor button layout annoying ui,0,3,0,0,0,4.343805421853684,0,-0.2
1,great picture small size,1,0,0,0,0,3.1780538303479458,0,0.275
1,I love the phone book and many feature on the phone,1,0,0,0,0,3.9318256327243257,1,0.5
0,I run out f black ink after month,0,0,0,0,0,3.4965075614664802,0,-0.16666666666666666
0,image quality color be disgusting,0,1,0,0,0,3.4965075614664802,0,-1.0
1,no wasted picture save and make money,0,1,1,0,0,3.6109179126442243,1,0.1
0,no build in timer,0,0,1,0,0,2.833213344056216,1,0.0
1,ease of use great flash amp zoom option easy to navigate menu usb,3,0,0,0,0,4.174387269895637,1,0.6166666666666667
0,hassle hassle hassle,0,3,0,0,0,2.995732273553991,2,0.0
0,do not print to edge discontinue for the,0,0,0,1,0,3.6888794541139363,0,0.0
0,lack of some option,0,1,0,0,0,2.9444389791664403,2,0.0
0,s only have an iso setting of and digital zoom be not seamless,1,0,0,1,0,4.127134385045092,2,-0.016666666666666666
1,excellent design lot of feature,1,0,0,0,0,3.4339872044851463,1,1.0
1,easy zoom lens no computer hookup,1,0,1,0,0,3.4965075614664802,2,0.43333333333333335
1,nikon reputation amp past experience compact respectable megapixel rating amp decent price !,4,0,0,0,1,4.5217885770490405,2,0.15277777777777776
1,easy to use image quality,1,0,0,0,0,3.2188758248682006,2,0.43333333333333335
1,rechargeable battery floppy disk,0,0,0,0,0,3.4657359027997265,0,0.0
1,simple to learn how to use clear picture,1,0,0,0,0,3.6888794541139363,1,0.049999999999999996
0,for complete ease of use you may want the optional smartdisk memory adapter,1,0,0,0,0,4.31748811353631,1,0.1
0,very basic in amenity,1,0,0,0,0,3.044522437723423,1,0.0
1,great look picture,1,0,0,0,0,2.8903717578961645,2,0.8
1,easy to use high quality picture,1,0,0,0,0,3.4657359027997265,2,0.2966666666666667
1,feature set customizable menu etc,0,0,0,0,0,3.4965075614664802,1,0.0
0,cartridge life configuration sluggish speed,0,1,0,0,0,3.7612001156935624,0,0.0
1,silent and quick for a personal use,1,0,0,0,0,3.5553480614894135,1,0.1111111111111111
1,nice and small,1,0,0,0,0,2.6390573296152584,0,0.175
1,great price and look,1,0,0,0,0,2.995732273553991,2,0.8
0,slow quality of print expensive print cartridge,0,2,0,0,0,3.8501476017100584,0,-0.4
1,easy to use menus accept aa battery mb internal memory nice big lcd display,2,0,0,0,0,4.31748811353631,0,0.2583333333333333
0,the unit be huge ! bad reception lacking of important feature,1,2,0,0,1,4.110873864173311,0,0.06666666666666671
0,no zoom lens,0,0,1,0,0,2.4849066497880004,2,0.0
1,great camera awesome resolution zoom,2,0,0,0,0,3.58351893845611,2,0.9
0,gulp ink pricey cartridge somewhat sloppy ink distribution in color print function,0,2,0,0,0,4.406719247264253,0,-0.4166666666666667
1,beautiful smooth ride roomy for the baby good storage block sun and wind well can be open with one hand reversible handlebar can be use for newborn to year old,5,0,0,0,0,5.0689042022202315,1,0.41
0,large,0,0,0,0,0,1.6094379124341003,2,0.21428571428571427
0,small paper loader paper jam,0,1,0,0,0,3.332204510175204,2,-0.25
0,its too cumbersome to fit into my kitchen garbage can,0,2,0,0,0,3.970291913552122,0,0.4
0,slow and print could be well,1,1,0,0,0,3.332204510175204,2,-0.30000000000000004
0,poor reception fairly weak battery,1,2,0,0,0,3.5263605246161616,2,-0.3875
1,small size easy to use cool looking,2,0,0,0,0,3.5553480614894135,2,0.17777777777777778
1,very easy to use great picture quality video with audio be a great feature,3,0,0,0,0,4.30406509320417,1,0.721111111111111
0,picture quality poor video run less than fps no preview screen only mb memory,0,1,1,0,0,4.343805421853684,2,-0.18888888888888888
1,great color easy setup print large format postscript available as an option,3,0,0,0,0,4.31748811353631,1,0.46190476190476193
0,poor design reception bluetooth speed and a whole lot more,0,1,0,0,0,4.060443010546419,2,0.09999999999999999
1,good reception large bright screen good backlight sturdy feel modern look,5,0,0,0,0,4.290459441148391,1,0.5028571428571429
0,go through the battery s,0,0,0,0,0,3.1780538303479458,0,0.0
1,low cost good spec for the money,1,0,0,0,0,3.4657359027997265,1,0.35
1,  mega pixel excellent quality excellent battery life,2,0,0,0,0,3.970291913552122,1,1.0
1,nice,1,0,0,0,0,1.3862943611198906,2,0.6
0,cheesy ringer imho,0,1,0,0,0,2.8903717578961645,0,-0.5
0,I have yet to find and con,0,0,0,0,0,3.258096538021482,2,0.0
0,noisy esp scanner use ink way too fast and ink be pricey !,1,2,0,0,1,4.060443010546419,0,0.25
1,affordable easy and fun with great quality picture,4,0,0,0,0,3.912023005428146,1,0.5111111111111112
1,zoom adjustable flash level ease of use,2,0,0,0,0,3.6635616461296463,1,0.0
0,battery life accessory,0,0,0,0,0,3.091042453358316,0,0.0
1,lightweight and small,0,0,0,0,0,3.044522437723423,0,-0.25
0,print too slow use too much ink,0,1,0,0,0,3.4339872044851463,2,-0.05000000000000002
1,color fidelity use lexmark driver,1,0,0,0,0,3.4965075614664802,1,0.0
1,good value easy to use,2,0,0,0,0,3.091042453358316,1,0.5666666666666667
0,belt clip be bulky leather case be junk with the plastic window over key pad,0,2,0,0,0,4.330733340286331,0,0.0
1,great glossy picture letter newsletter etc,1,0,0,0,0,3.7376696182833684,1,0.8
1,lcd screen menu ease of use,1,0,0,0,0,3.295836866004329,1,0.0
0,if you want a telephoto lens or wide angled lens you have to spend additional buck,0,0,0,0,0,4.406719247264253,2,-0.1
0,it run out of paper ! dumb joke,0,2,0,0,1,3.4339872044851463,0,-0.375
1,price software ease of use and installation print quality,1,0,0,0,0,4.04305126783455,1,0.0
1,sturdy after be drop,1,0,0,0,0,2.995732273553991,1,0.0
1,great quality wonderful appearance compact,3,0,0,0,0,3.7376696182833684,1,0.9
1,ease of use four megapixel price size option,1,0,0,0,0,3.784189633918261,1,0.0
1,loud clear reception flashy look cool camera and awesome feature,4,1,0,0,0,4.1588830833596715,1,0.21000000000000002
1,great game great feature,2,0,0,0,0,3.1780538303479458,1,0.4000000000000001
1,take great picture with no learning curve,1,0,1,0,0,3.713572066704308,1,0.8
1,the price versatility not bulky,1,1,0,1,0,3.4339872044851463,2,0.0
0,a little more that I need for home use,0,0,0,0,0,3.6375861597263857,2,0.15625
0,too slow for large work environment,1,1,0,0,0,3.5553480614894135,2,-0.042857142857142885
0,imagemaker software not compatible with old operating system lock into memorystick technology,1,0,0,1,0,4.532599493153256,1,0.1
0,a bit slow to start and between picture use a lot of battery,0,1,0,0,0,4.0943445622221,0,-0.30000000000000004
0,I wish I have get it soon,0,0,0,0,0,3.2188758248682006,2,0.0
1,indiglo back light,0,0,0,0,0,2.8903717578961645,2,0.2
0,  meg stick be a joke accessory make this camera expensive,0,2,0,0,0,4.060443010546419,0,-0.5
0,use slightly slow smartmedia memory,0,1,0,0,0,3.5553480614894135,2,-0.30000000000000004
1,small size attractive design,1,0,0,0,0,3.332204510175204,0,0.275
0,like all printer expensive cartridge need big paper tray to hold more paper,1,1,0,0,0,4.31748811353631,0,0.0
0,poor design,0,1,0,0,0,2.3978952727983707,2,-0.4
0,speed quality,0,0,0,0,0,2.5649493574615367,2,0.0
0,battery life ! small small button big big hand aol for phone be impossible to use,0,1,0,0,1,4.394449154672439,0,-0.2333333333333333
1,quality print scanning and copy,0,0,0,0,0,3.4339872044851463,0,0.0
0,none find so far,0,0,0,0,0,2.772588722239781,2,0.1
1,no problem,0,1,1,0,0,2.302585092994046,0,0.0
1,speed and quality,0,0,0,0,0,2.833213344056216,2,0.0
0,large size than the but I can live with it,0,0,0,0,0,3.7376696182833684,2,0.17532467532467533
1,ease of use computer interface quality picture reasonably price,2,0,0,0,0,4.143134726391533,1,0.2
1,it be relative small and it play music !,0,0,0,0,1,3.6888794541139363,1,-0.15625
0,none discover yet,0,0,0,0,0,2.833213344056216,2,0.0
1,speed ease of use rarely jam price,1,1,0,0,0,3.5263605246161616,1,0.3
1,use a standard volt battery simple one button functionality auto timer inexpensive,1,0,0,0,0,4.406719247264253,0,0.0
1,small easy to use great price,2,0,0,0,0,3.367295829986474,0,0.3277777777777778
1,a nice phone,1,0,0,0,0,2.4849066497880004,2,0.6
1,  superb quality photograph logical ergonomic classy look and feel,3,0,0,0,0,4.189654742026425,1,0.45
0,need plenty of light weak flash red pop out a bit forget some setting,0,1,0,0,0,4.23410650459726,0,0.00833333333333334
0,the quality of bright color be extremely poor,1,1,0,0,0,3.8066624897703196,2,0.15000000000000002
